"","geneID","base.mean","log2fc","stnderr","wald.stat","pvalue","padj","diffexpressed","idlabel","logchange"
"1217","ENSG00000112414.15",1.92471505074152,-2.0480007480525,0.79699061109101,-2.5696673455776,0.0101796212423513,0.102047148033431,"Not significant",NA,0.991199128239936
"1218","ENSG00000109794.13",4.71167721685022,1.80877356157752,0.704347355071142,2.56801356398198,0.0102283153711869,0.102367061139032,"Not significant",NA,0.989839764715785
"1219","ENSG00000164733.21",527.28177163576,1.18185879530789,0.460201906295958,2.56813102931354,0.0102248498805186,0.102367061139032,"Not significant",NA,0.989839764715785
"1220","ENSG00000029363.17",8.53345267907382,-1.42655539843345,0.555830592572377,-2.5665291142601,0.0102722001493583,0.102722001493583,"Not significant",NA,0.988336527153432
"1221","ENSG00000256223.6",2.13592407550983,-2.18247676395967,0.850713708500438,-2.56546561099473,0.0103037434549714,0.102930909362774,"Not significant",NA,0.987454190349684
"1222","ENSG00000277118.1",4.20420475218495,1.90368302206123,0.742102494904703,2.56525619457147,0.0103099648558451,0.102930909362774,"Not significant",NA,0.987454190349684
"1223","ENSG00000107331.17",61.3343224687785,1.03723732305133,0.404424723634144,2.56472283328961,0.0103258252034312,0.103004961146248,"Not significant",NA,0.987141857367144
"1224","ENSG00000078668.14",7.80192812387789,-1.52144000717492,0.593693733882319,-2.56266812389248,0.0103871284055538,0.103454251739448,"Not significant",NA,0.985251656095041
"1225","ENSG00000157557.13",10.6893882656778,-1.51230712202981,0.590135273076184,-2.5626448562321,0.0103878244574445,0.103454251739448,"Not significant",NA,0.985251656095041
"1226","ENSG00000178573.7",15.1634113614753,1.20706762177237,0.471395253075644,2.56062744352385,0.0104483333803562,0.103971996117737,"Not significant",NA,0.983083618097785
"1227","ENSG00000128534.8",23.3950237836213,1.0939623057796,0.427358103051754,2.55982581813153,0.0104724637211399,0.104060387830805,"Not significant",NA,0.982714559830866
"1228","ENSG00000174640.15",8.69031003903821,-1.48334127106843,0.579483218225807,-2.55976570919508,0.0104742751029695,0.104060387830805,"Not significant",NA,0.982714559830866
"1229","ENSG00000149294.16",6.5937895200149,1.99232289629997,0.778701792759632,2.55851844033824,0.0105119244817026,0.104349453764663,"Not significant",NA,0.981509819982462
"1230","ENSG00000196569.13",3.44739542720275,-1.69548372304696,0.663128809650219,-2.55679394164956,0.0105641775394355,0.104782899171637,"Not significant",NA,0.979709589503025
"1231","ENSG00000174564.13",10.6375670332973,-1.53498032659088,0.600558716113752,-2.55592048771488,0.0105907316115297,0.104960946921741,"Not significant",NA,0.97897225989456
"1232","ENSG00000038427.16",2.82898261854025,-2.14705083254037,0.84041721859744,-2.55474398314155,0.0106265926219632,0.105145523104583,"Not significant",NA,0.978209214013011
"1233","ENSG00000226328.7",14.9097011862714,1.20007869076182,0.469705692951104,2.5549587939245,0.010620036931729,0.105145523104583,"Not significant",NA,0.978209214013011
"1234","ENSG00000148488.17",5.74606028578799,1.98023201127824,0.775276840423228,2.55422567530486,0.0106424253894319,0.105216847448192,"Not significant",NA,0.977914714859381
"1235","ENSG00000230387.4",9.22150499533693,-1.71326617288576,0.670867232897478,-2.55380809923621,0.0106551963550752,0.105257810147302,"Not significant",NA,0.97774566957274
"1236","ENSG00000135503.13",7.54935911304352,-1.80217138491337,0.705821323890084,-2.55329688111551,0.0106708497824915,0.105327158047247,"Not significant",NA,0.977459633854003
"1237","ENSG00000120875.9",97.8400205929035,1.02924986524183,0.403178203186165,2.55284104425303,0.010684824686061,0.105379839264304,"Not significant",NA,0.977242468191386
"1238","ENSG00000005893.16",7.14472170581153,-1.64937949289602,0.646246053573247,-2.55224690932534,0.0107030639165622,0.105474458628481,"Not significant",NA,0.976852695055034
"1239","ENSG00000183291.17",3.58504729862812,-2.12107404554736,0.831202599527683,-2.55181353709988,0.0107163853804718,0.105520501728617,"Not significant",NA,0.976663152474468
"1240","ENSG00000125868.16",36.094192995213,-1.03343909486728,0.405064689569058,-2.55129395743367,0.010732376213099,0.105592733709522,"Not significant",NA,0.976365966446477
"1241","ENSG00000102699.6",4.56536224089008,-1.76463930907799,0.692019815770733,-2.54998378494788,0.0107727929424298,0.105704528252946,"Not significant",NA,0.975906407648645
"1242","ENSG00000111581.10",3.61180005925793,-1.88544172888985,0.739333019642397,-2.55019278024645,0.0107663367141499,0.105704528252946,"Not significant",NA,0.975906407648645
"1243","ENSG00000159335.18",309.09932617012,-0.834683949274863,0.327278272847152,-2.55037996263407,0.0107605572449554,0.105704528252946,"Not significant",NA,0.975906407648645
"1244","ENSG00000247572.8",19.7919124648944,1.39099480223751,0.545530411144497,2.54980249280561,0.0107783961595627,0.105704528252946,"Not significant",NA,0.975906407648645
"1245","ENSG00000137965.11",2.44017170986669,-2.18296703617949,0.856398828917605,-2.54900749798843,0.0108029977593361,0.105860700934859,"Not significant",NA,0.97526523474364
"1246","ENSG00000065717.15",58.9514020969054,-0.756155991498583,0.296912572563915,-2.54672944621033,0.0108737701408253,0.106465077779686,"Not significant",NA,0.972792824288493
"1247","ENSG00000123352.18",18.5640807977207,0.983655439474386,0.386283283930954,2.54646131581042,0.0108821272123991,0.106465077779686,"Not significant",NA,0.972792824288493
"1248","ENSG00000260916.7",3.03737841344482,-1.91677307702367,0.753577442552671,-2.5435648266365,0.0109727693725382,0.107265854443082,"Not significant",NA,0.969538503448476
"1249","ENSG00000273032.3",5.61574623739423,-1.79340367906323,0.705325943986077,-2.54265945319973,0.0110012392515582,0.107458061544443,"Not significant",NA,0.968760998013975
"1250","ENSG00000089685.15",6.42088229024721,1.66613408485091,0.655649870587574,2.54119486572578,0.0110474328481937,0.10756478910452,"Not significant",NA,0.968329869935494
"1251","ENSG00000137193.14",9.80909433570859,-1.60965232085072,0.633411355705199,-2.54124323214673,0.0110459046073302,0.10756478910452,"Not significant",NA,0.968329869935494
"1252","ENSG00000184792.16",4.60134374822549,-1.67156734482323,0.657777962220624,-2.54123342651995,0.0110462144219708,0.10756478910452,"Not significant",NA,0.968329869935494
"1253","ENSG00000197601.13",3.50606392482182,-1.97620559668505,0.777614750336511,-2.54136845504776,0.0110419487936561,0.10756478910452,"Not significant",NA,0.968329869935494
"1254","ENSG00000196262.14",20.3681838583351,-1.22089921953903,0.480522128639186,-2.54077626559374,0.0110606672679112,0.107607767678243,"Not significant",NA,0.968156377944365
"1255","ENSG00000106723.17",3.56291476088589,-2.04075550643028,0.803334818011156,-2.5403548566246,0.0110740047168453,0.107651679319134,"Not significant",NA,0.9679791909836
"1256","ENSG00000153898.13",5.9350627991169,1.55406169223851,0.611909682523204,2.53969129207164,0.0110950352697135,0.10777024704658,"Not significant",NA,0.967501121588992
"1257","ENSG00000105699.16",25.6023925013697,-1.18766355087195,0.467925547676251,-2.5381464140395,0.0111441350696587,0.108161056364229,"Not significant",NA,0.965929079807439
"1258","ENSG00000131969.15",3.42783606895323,1.93677548583429,0.763202128944994,2.53769664991838,0.011158465841639,0.108214056651825,"Not significant",NA,0.965716322133216
"1259","ENSG00000069424.15",31.2534965188458,1.26527198031111,0.498683445627072,2.53722474929981,0.0111735195401065,0.10827397806934,"Not significant",NA,0.965475906613968
"1260","ENSG00000166199.13",4.56700509022512,-1.65856849581626,0.653773269725757,-2.53691695977719,0.0111833477871356,0.108283208732582,"Not significant",NA,0.965438883357692
"1261","ENSG00000107614.22",13.641478993942,1.27097223105098,0.501302964282869,2.53533755354738,0.011233901820527,0.108600318708739,"Not significant",NA,0.96416890022375
"1262","ENSG00000142227.11",94.5195825203466,1.03225764379965,0.407122352399572,2.53549734549218,0.0112287779482593,0.108600318708739,"Not significant",NA,0.96416890022375
"1263","ENSG00000157350.13",54.9741230527781,0.987513774463697,0.389631832403391,2.53447919892056,0.0112614612820619,0.108608559400123,"Not significant",NA,0.964135946812011
"1264","ENSG00000157601.14",96.0098888388732,1.06323757186194,0.419504948712346,2.53450543342934,0.0112606180738228,0.108608559400123,"Not significant",NA,0.964135946812011
"1265","ENSG00000279806.1",53.6308535917355,-1.27654129843449,0.503588688820505,-2.53488874308193,0.0112483044389965,0.108608559400123,"Not significant",NA,0.964135946812011
"1266","ENSG00000084090.13",12.8819662650533,-1.23729293875638,0.488371198610913,-2.53350922879082,0.0112926766582168,0.108778316522965,"Not significant",NA,0.963457666705295
"1267","ENSG00000172175.15",15.4393850601442,-1.20535039854458,0.475787762374301,-2.5333783124845,0.0112968956585735,0.108778316522965,"Not significant",NA,0.963457666705295
"1268","ENSG00000228300.14",61.2731629985951,0.909441469179123,0.359131142130767,2.53233808625813,0.0113304684868072,0.109015548532372,"Not significant",NA,0.962511555635208
"1269","ENSG00000112977.16",11.4431633789151,-1.2688823886344,0.501589331537057,-2.52972363815249,0.0114152400273012,0.109539591547875,"Not significant",NA,0.960428882805031
"1270","ENSG00000135144.7",7.46833956796479,-1.4229055901837,0.562481008230204,-2.52969534857851,0.0114161603664041,0.109539591547875,"Not significant",NA,0.960428882805031
"1271","ENSG00000142973.14",12.3434823338929,-1.789498601777,0.707311786820482,-2.52999969054832,0.0114062627258393,0.109539591547875,"Not significant",NA,0.960428882805031
"1272","ENSG00000163545.11",27.4389697832163,-1.64394941681895,0.649897650731798,-2.5295512531363,0.0114208492171227,0.109539591547875,"Not significant",NA,0.960428882805031
"1273","ENSG00000155508.13",2.64194485161232,-2.05514788544449,0.812724331143545,-2.52871460431459,0.0114481074754686,0.109649806138701,"Not significant",NA,0.959992131820173
"1274","ENSG00000286154.1",4.00899653393581,1.84506214911034,0.72966381705204,2.528646900109,0.0114503158213693,0.109649806138701,"Not significant",NA,0.959992131820173
"1275","ENSG00000250899.3",5.40148974454504,1.54837178015411,0.612748489070439,2.52692876077597,0.0115064840265988,0.110101258921181,"Not significant",NA,0.958207715184504
"1276","ENSG00000162627.17",1.64536227238637,-2.17172466836409,0.85968508903287,-2.52618626991338,0.0115308325911268,0.110247772422999,"Not significant",NA,0.957630176773257
"1277","ENSG00000179091.5",167.086255968186,0.802334623016349,0.317668059459492,2.52570127566967,0.0115467617249842,0.11031362023869,"Not significant",NA,0.957370862633965
"1278","ENSG00000173548.9",25.5480766922207,-0.952733637404393,0.37751365455422,-2.52370642998175,0.011612485895047,0.110768043721324,"Not significant",NA,0.955585514311958
"1279","ENSG00000177595.18",47.9317936473215,0.760041551840319,0.301150328405298,2.52379453100722,0.0116095762398711,0.110768043721324,"Not significant",NA,0.955585514311958
"1280","ENSG00000173898.14",141.945645487862,-0.717810021701993,0.284465205756343,-2.52336667956794,0.0116237126702967,0.110788511388766,"Not significant",NA,0.955505272993452
"1281","ENSG00000095917.14",1.63128347559616,2.12271521202071,0.841452561859506,2.52267959982174,0.0116464460936401,0.110804508151849,"Not significant",NA,0.955442569701068
"1282","ENSG00000101558.14",9.56099512850273,-1.28571007381585,0.509721826460918,-2.52237594521456,0.0116565056833678,0.110804508151849,"Not significant",NA,0.955442569701068
"1283","ENSG00000115380.20",4.48150576203037,-1.94085073709658,0.769488991998569,-2.52225926202748,0.0116603732597881,0.110804508151849,"Not significant",NA,0.955442569701068
"1284","ENSG00000189221.10",5.0394566719881,-1.79409493460982,0.711316185827703,-2.52221862844605,0.0116617203661454,0.110804508151849,"Not significant",NA,0.955442569701068
"1285","ENSG00000134160.14",32.3723438387739,2.02214279236841,0.802305301154976,2.520415594235,0.0117216346885963,0.11128711533142,"Not significant",NA,0.953555114770292
"1286","ENSG00000106066.15",5.86738342185403,1.64274247407064,0.652209774627108,2.51873329406916,0.0117777831270495,0.111646429020982,"Not significant",NA,0.952155163154873
"1287","ENSG00000246695.8",16.7604291136382,1.2299445851094,0.488306901754449,2.51879418597259,0.0117757466457275,0.111646429020982,"Not significant",NA,0.952155163154873
"1288","ENSG00000103199.14",41.1869768204783,0.73805564144039,0.293171751394988,2.51748552829025,0.011819582500268,0.111955672750986,"Not significant",NA,0.950953895992647
"1289","ENSG00000075399.14",59.5807618859934,0.740981457167127,0.294425358266647,2.51670393314442,0.011845832414761,0.112005844164081,"Not significant",NA,0.950759316419146
"1290","ENSG00000105388.16",52.5420144810568,1.44082903535254,0.572563761413247,2.51645167307861,0.0118543156110912,0.112005844164081,"Not significant",NA,0.950759316419146
"1291","ENSG00000112996.11",1.83828623756375,-2.11405174216305,0.840164629340319,-2.51623511432868,0.0118616025131142,0.112005844164081,"Not significant",NA,0.950759316419146
"1292","ENSG00000137200.13",25.7578395965637,0.790385753415201,0.314104512878917,2.51631454184131,0.0118589294261832,0.112005844164081,"Not significant",NA,0.950759316419146
"1293","ENSG00000158290.18",3.71621621620015,-1.84929795586524,0.735078955327757,-2.51578138982454,0.0118768825947378,0.11201055606737,"Not significant",NA,0.950741046742499
"1294","ENSG00000234616.9",39.0693194849535,1.00587066019257,0.399841239986617,2.51567512202152,0.0118804638976375,0.11201055606737,"Not significant",NA,0.950741046742499
"1295","ENSG00000163527.10",36.5690458509447,0.825211254951144,0.328172003454292,2.51456933030572,0.0119177867519332,0.112141509609257,"Not significant",NA,0.950233601879781
"1296","ENSG00000198888.2",278.305430453881,-0.820041902308143,0.32606559011263,-2.51495995644583,0.0119045904185818,0.112141509609257,"Not significant",NA,0.950233601879781
"1297","ENSG00000251442.6",2.76805813304828,1.88382020788095,0.749198678515676,2.51444678414704,0.0119219293412465,0.112141509609257,"Not significant",NA,0.950233601879781
"1298","ENSG00000066056.14",16.0615912884534,-1.25493064506165,0.499373365805653,-2.51301076707812,0.0119705681410207,0.11239674438484,"Not significant",NA,0.949246268092367
"1299","ENSG00000068650.18",7.40929416769632,1.54407059430672,0.614627893946032,2.51220390339508,0.011997974243773,0.11239674438484,"Not significant",NA,0.949246268092367
"1300","ENSG00000114942.14",11.1085394594626,-1.43149670251559,0.569690095186311,-2.5127638949865,0.0119789475521949,0.11239674438484,"Not significant",NA,0.949246268092367
"1301","ENSG00000132185.18",1.78095018743942,2.1332476722834,0.849037668403057,2.51254773689346,0.0119862887284698,0.11239674438484,"Not significant",NA,0.949246268092367
"1302","ENSG00000183734.4",11.0818780456066,-1.25894529386926,0.501169157991789,-2.51201669894037,0.012004340814217,0.11239674438484,"Not significant",NA,0.949246268092367
"1303","ENSG00000249604.1",3.69125734602666,1.96122477796828,0.780497470133564,2.5127881293871,0.0119781247503346,0.11239674438484,"Not significant",NA,0.949246268092367
"1304","ENSG00000148303.17",130.750567031348,-0.847448818657558,0.337500978073737,-2.51095218595903,0.0120406004269384,0.112512590479784,"Not significant",NA,0.948798876042021
"1305","ENSG00000177699.4",1.7536407598708,2.00002615042319,0.796423304427972,2.51126020459647,0.0120300986781069,0.112512590479784,"Not significant",NA,0.948798876042021
"1306","ENSG00000229743.4",1.70319046294356,2.12133995787578,0.844872154063449,2.5108413712928,0.012044380587426,0.112512590479784,"Not significant",NA,0.948798876042021
"1307","ENSG00000101997.13",5.57548010231915,-1.53057044467611,0.609805633706497,-2.50993162423419,0.0120754540838063,0.112544339054573,"Not significant",NA,0.948676344992129
"1308","ENSG00000110955.9",41.3815810927367,-1.13638519750673,0.452719470799192,-2.51013104318365,0.0120686366175002,0.112544339054573,"Not significant",NA,0.948676344992129
"1309","ENSG00000165476.14",4.59579523002497,-1.70928697421874,0.680870140921035,-2.51044490202865,0.0120579137440761,0.112544339054573,"Not significant",NA,0.948676344992129
"1310","ENSG00000121680.16",39.4650704944492,0.786459177158106,0.313454266035969,2.50900773214508,0.0121070834209659,0.112633081463273,"Not significant",NA,0.94833403411286
"1311","ENSG00000136270.14",71.0606493776666,0.9496324499032,0.37855445608696,2.5085755421277,0.01212190458699,0.112633081463273,"Not significant",NA,0.94833403411286
"1312","ENSG00000167565.13",9.08480327529054,-1.25095970875562,0.49859759914064,-2.50895654313562,0.012108838015533,0.112633081463273,"Not significant",NA,0.94833403411286
"1313","ENSG00000173267.14",33.3270665702765,-1.30227696899002,0.519092707348075,-2.50875604791879,0.0121157125167503,0.112633081463273,"Not significant",NA,0.94833403411286
"1314","ENSG00000168490.14",18.9279868885976,-1.10293496854041,0.439778065955275,-2.5079353745045,0.0121438875131612,0.112673449645186,"Not significant",NA,0.948178408985167
"1315","ENSG00000196968.11",55.092716421222,0.869900666892409,0.346862634339795,2.50791114629036,0.0121447201871656,0.112673449645186,"Not significant",NA,0.948178408985167
"1316","ENSG00000101294.18",144.225264944848,0.65559397931158,0.261502321954182,2.50702928529425,0.0121750623973944,0.112691600608524,"Not significant",NA,0.94810845259018
"1317","ENSG00000137818.12",889.842028256483,-0.716478169113344,0.285761378586454,-2.50726033258054,0.0121671062609976,0.112691600608524,"Not significant",NA,0.94810845259018
"1318","ENSG00000141295.14",22.5864608877336,-0.952575687730131,0.379999596924681,-2.50678078460946,0.0121836246887413,0.112691600608524,"Not significant",NA,0.94810845259018
"1319","ENSG00000154743.18",26.6113426792854,1.06705742048214,0.425569570837512,2.50736305789485,0.0121635703843633,0.112691600608524,"Not significant",NA,0.94810845259018
"1320","ENSG00000163219.12",4.00700615868454,-1.66044228956135,0.662661298747712,-2.50571791758358,0.012220306875701,0.112945260517842,"Not significant",NA,0.947131988507533
"1321","ENSG00000157540.22",6.05012121185279,-1.64979944140897,0.658491010936055,-2.50542439305854,0.0122304543664238,0.112953477116102,"Not significant",NA,0.947100395384674
"1322","ENSG00000144057.15",2.79900791633654,-1.9665160123508,0.78563411223586,-2.50309397431106,0.012311285003145,0.113613976579704,"Not significant",NA,0.94456823924059
"1323","ENSG00000110583.13",9.16700465538102,1.28585380322539,0.513883217129277,2.50222961241778,0.0123413855194408,0.113719715511463,"Not significant",NA,0.944164235439178
"1324","ENSG00000127445.14",85.0739550122852,0.771966203667803,0.308505950313915,2.50227330423385,0.0123398624338415,0.113719715511463,"Not significant",NA,0.944164235439178
"1325","ENSG00000132475.10",72.7954912963813,-0.887512656599275,0.354771461279346,-2.50164613973966,0.0123617411952098,0.113774553662528,"Not significant",NA,0.943954859555091
"1326","ENSG00000167797.8",34.2371523740789,-0.868938287098693,0.347363491686811,-2.50152450644452,0.0123659883734846,0.113774553662528,"Not significant",NA,0.943954859555091
"1327","ENSG00000108055.10",7.00206386042442,-1.52455889438187,0.609616403063057,-2.50084952885393,0.0123895806640968,0.113871696528175,"Not significant",NA,0.943584208924718
"1328","ENSG00000197471.12",11.9310906074836,1.33681207000273,0.534577600657153,2.50068852185239,0.0123952141794604,0.113871696528175,"Not significant",NA,0.943584208924718
"1329","ENSG00000167600.14",27.5258067620156,-0.973998291609836,0.389665749353327,-2.4995737840091,0.0124342802983358,0.114144634792849,"Not significant",NA,0.942544497092013
"1330","ENSG00000184986.11",11.5540594258568,1.40919841411322,0.563986083527241,2.49864040137288,0.0124670746382865,0.114359632020372,"Not significant",NA,0.941727250758776
"1331","ENSG00000182557.8",2.14157615939555,1.97426637612764,0.790258969758828,2.49825241051063,0.0124807291943981,0.114398870151508,"Not significant",NA,0.941578264785902
"1332","ENSG00000136718.10",56.3687038407722,0.752694626336766,0.30136760036339,2.49759637542047,0.0125038471562203,0.114510661017577,"Not significant",NA,0.941154078340954
"1333","ENSG00000162222.14",11.821854215587,1.35504352227683,0.54259301407596,2.49734789635004,0.0125126131837668,0.114510661017577,"Not significant",NA,0.941154078340954
"1334","ENSG00000205593.12",13.4502348861363,1.17459907986241,0.470383783454988,2.49710793861755,0.0125210837538891,0.114510661017577,"Not significant",NA,0.941154078340954
"1335","ENSG00000006453.14",17.8850121836158,-1.0328919935505,0.413762435216113,-2.4963406671053,0.0125482027212239,0.114524965252882,"Not significant",NA,0.941099831317728
"1336","ENSG00000066777.9",7.53561157715243,-1.3651382835958,0.546798054846948,-2.49660413290591,0.0125388847491993,0.114524965252882,"Not significant",NA,0.941099831317728
"1337","ENSG00000104812.15",45.0006334792117,0.863700124350414,0.346091525920178,2.49558298792215,0.0125750336721129,0.114524965252882,"Not significant",NA,0.941099831317728
"1338","ENSG00000122218.16",48.7360785601018,0.676665403692064,0.271186054536375,2.49520722903286,0.0125883588855832,0.114524965252882,"Not significant",NA,0.941099831317728
"1339","ENSG00000164125.15",1.69354573421987,-2.13935355020231,0.857100885409031,-2.49603469862401,0.0125590315757631,0.114524965252882,"Not significant",NA,0.941099831317728
"1340","ENSG00000174791.11",34.5144818902604,0.925744051013689,0.370955326933712,2.49556748157741,0.0125755833131078,0.114524965252882,"Not significant",NA,0.941099831317728
"1341","ENSG00000279110.1",68.3977981331725,-0.977863846199199,0.39187547791878,-2.49534329474392,0.0125835322615096,0.114524965252882,"Not significant",NA,0.941099831317728
"1342","ENSG00000170734.12",38.1321956991078,1.05474438798698,0.422821426732206,2.49453864279921,0.0126120992952502,0.114655448138639,"Not significant",NA,0.940605303861812
"1343","ENSG00000133103.17",2.19154904082486,-2.09636430375538,0.840553010267202,-2.4940298567118,0.0126301920109931,0.114734432266653,"Not significant",NA,0.940306229009431
"1344","ENSG00000127838.14",88.3671339051099,-0.683736621560643,0.274184324242255,-2.49371156958094,0.0126415221574912,0.114751912441512,"Not significant",NA,0.94024006783101
"1345","ENSG00000112695.11",12.6080450941185,-1.71126635336399,0.686342303326714,-2.49331324190488,0.01265571420249,0.114795325851582,"Not significant",NA,0.940075794849126
"1346","ENSG00000153815.16",67.1336238309912,-1.01718085406308,0.408115418086314,-2.49238526403322,0.0126888319071294,0.115010214908602,"Not significant",NA,0.939263585025312
"1347","ENSG00000023734.11",2.07780437061605,-1.94299753326561,0.77983050461006,-2.49156389982099,0.0127182087517667,0.1151249517181,"Not significant",NA,0.938830538932486
"1348","ENSG00000099219.14",24.4291073274135,-1.26188453392049,0.506528513154498,-2.49124087025601,0.0127297786830201,0.1151249517181,"Not significant",NA,0.938830538932486
"1349","ENSG00000255052.5",4.27150093450098,1.6331298957784,0.6555489294837,2.49124027563377,0.0127297999891571,0.1151249517181,"Not significant",NA,0.938830538932486
"1350","ENSG00000100030.15",4.07791886275743,-1.93564873416771,0.777441232913545,-2.48976855384125,0.012782630626691,0.115517106404171,"Not significant",NA,0.937353698310105
"1351","ENSG00000164332.8",2.035133317934,-2.07115334959768,0.832715584911234,-2.48722779677344,0.0128742933540298,0.116259347830617,"Not significant",NA,0.934572117594655
"1352","ENSG00000104814.13",10.6507564657699,1.58707645462925,0.638710059583129,2.48481518463181,0.0129618708258022,0.116963627274251,"Not significant",NA,0.931949171843426
"1353","ENSG00000111897.7",8.53796441491675,-1.39035157076415,0.559770522402892,-2.48378847245452,0.012999299908022,0.117214677662874,"Not significant",NA,0.931018002406045
"1354","ENSG00000100029.18",61.7613705875885,0.736620983271167,0.296694637132802,2.48275799788539,0.0130369622465666,0.117467458942476,"Not significant",NA,0.930082425809518
"1355","ENSG00000189077.11",66.6519552348901,0.835633446949473,0.336625641206488,2.48238204301523,0.013050726856967,0.117504699376382,"Not significant",NA,0.929944764265272
"1356","ENSG00000142765.18",179.7589072015,-0.704649168297457,0.28396828119114,-2.48143618485036,0.0130854138591931,0.117730124691855,"Not significant",NA,0.929112396005617
"1357","ENSG00000106608.17",40.3608184845898,0.920959726618907,0.371274803692709,2.48053387264371,0.0131185798856697,0.117941543555763,"Not significant",NA,0.928333192707409
"1358","ENSG00000197530.12",148.565288368604,-0.977529953530971,0.394141584096724,-2.48014924832463,0.0131327399922353,0.117981905673984,"Not significant",NA,0.928184593274419
"1359","ENSG00000105835.12",3.48908033607096,-2.01788517014176,0.814305641396358,-2.47804395249125,0.0132104870645536,0.11850583984379,"Not significant",NA,0.926260247548888
"1360","ENSG00000185043.12",119.327383601599,-0.971274255046378,0.391917516162446,-2.47826191734639,0.0132024189363694,0.11850583984379,"Not significant",NA,0.926260247548888
"1361","ENSG00000280152.1",20.7020009108993,0.971522977841035,0.392211197514564,2.47704039047728,0.0132476909134634,0.118752262413118,"Not significant",NA,0.9253581076469
"1362","ENSG00000196576.15",256.808270186292,-0.799815432685813,0.322943168155727,-2.47664453548723,0.0132623914257869,0.118796751391042,"Not significant",NA,0.925195435383737
"1363","ENSG00000089351.14",66.0989949164344,0.845400141800391,0.341523334948584,2.47538031896903,0.0133094361192781,0.119130682799114,"Not significant",NA,0.923976369044645
"1364","ENSG00000150593.18",6.65204226763485,-1.65704579855683,0.669718540281954,-2.47424208662225,0.0133519187559798,0.119248469123685,"Not significant",NA,0.923547187595217
"1365","ENSG00000180871.8",3.60026267694973,-1.88316749236059,0.761088675520558,-2.47430759769559,0.0133494704169736,0.119248469123685,"Not significant",NA,0.923547187595217
"1366","ENSG00000288596.1",11.0325298883106,1.32579259395373,0.535749840147292,2.47464860388804,0.0133367324332609,0.119248469123685,"Not significant",NA,0.923547187595217
"1367","ENSG00000099800.8",144.807059728156,0.822503728453159,0.332501025994737,2.47368779086467,0.0133726502886081,0.119346257147782,"Not significant",NA,0.923191196477532
"1368","ENSG00000176014.13",3.77125948879921,-1.72688577316794,0.69855912485352,-2.47206816392249,0.0134333899922211,0.119713190580787,"Not significant",NA,0.921857994281684
"1369","ENSG00000259654.1",18.8232427131512,1.22035609040364,0.493651798950214,2.47209894301776,0.0134322334371336,0.119713190580787,"Not significant",NA,0.921857994281684
"1370","ENSG00000162063.13",5.55355276684615,1.61558175094358,0.653718472236931,2.47137234078042,0.0134595597319032,0.11977142868652,"Not significant",NA,0.921646769957281
"1371","ENSG00000176978.14",196.238064618791,0.881185991747765,0.356550319705965,2.47142112360031,0.0134577235544431,0.11977142868652,"Not significant",NA,0.921646769957281
"1372","ENSG00000105329.10",75.6900241625526,0.772660509394814,0.313048109105865,2.46818455988028,0.0135800282334664,0.119860369168718,"Not significant",NA,0.921324389014887
"1373","ENSG00000124541.7",26.9286393562602,1.17861075831042,0.477336295587549,2.46914129347671,0.0135437729363513,0.119860369168718,"Not significant",NA,0.921324389014887
"1374","ENSG00000144136.11",8.76725077315142,-1.74206135694145,0.705060879620138,-2.47079565367464,0.0134812829250675,0.119860369168718,"Not significant",NA,0.921324389014887
"1375","ENSG00000150054.18",5.94688785173987,-1.58478934606239,0.641825673922134,-2.46918970439107,0.0135419406861883,0.119860369168718,"Not significant",NA,0.921324389014887
"1376","ENSG00000155876.6",1.95972416121192,-2.04345340733369,0.827847809752273,-2.46839259977649,0.0135721373013258,0.119860369168718,"Not significant",NA,0.921324389014887
"1377","ENSG00000164111.15",6.07352888162445,-1.55713482332549,0.630369686235012,-2.47019305865695,0.0135040151359724,0.119860369168718,"Not significant",NA,0.921324389014887
"1378","ENSG00000166595.12",26.6553195587201,-0.935983856431656,0.379198711366262,-2.46832024576055,0.0135748812222513,0.119860369168718,"Not significant",NA,0.921324389014887
"1379","ENSG00000175866.15",94.215216954825,-1.12486290560332,0.455570051370345,-2.46913268819966,0.013544098650715,0.119860369168718,"Not significant",NA,0.921324389014887
"1380","ENSG00000178538.10",2.25870157790794,-2.11744072320691,0.857256174801704,-2.47002096391631,0.0135105134286206,0.119860369168718,"Not significant",NA,0.921324389014887
"1381","ENSG00000197102.12",190.579882322288,0.797335586580805,0.323070966388897,2.46798898549433,0.0135874500459293,0.119860369168718,"Not significant",NA,0.921324389014887
"1382","ENSG00000248712.7",6.29787966176968,-1.43406985634074,0.580774487499233,-2.46923700542653,0.0135401506541137,0.119860369168718,"Not significant",NA,0.921324389014887
"1383","ENSG00000274469.2",3.24069234721816,1.93471768100449,0.783896860116993,2.46807683438831,0.0135841158429921,0.119860369168718,"Not significant",NA,0.921324389014887
"1384","ENSG00000164830.18",2.35248230317315,-1.90416894044403,0.7717223873614,-2.46742736977553,0.0136087826099153,0.11996181202382,"Not significant",NA,0.920956982842465
"1385","ENSG00000071967.12",4.07433408354223,-1.70283753718214,0.690237419073167,-2.46703161858229,0.0136238326959231,0.120007768151814,"Not significant",NA,0.920790640983411
"1386","ENSG00000019991.18",1.62702160754852,-2.1048361305873,0.853591426205547,-2.4658590350935,0.0136685114177721,0.120314458367114,"Not significant",NA,0.919682179711277
